"","trip_id","start_date","start_station_name","start_station_id","end_date","end_station_name","end_station_id","bike_number","zip_code","subscriber_type","c_subscription_type","member_birth_year","member_gender","bike_share_for_all_trip"
"141",1.3882e+19,"2018-04-23 12:07:50 UTC","San Jose City Hall","309","2018-04-23 12:15:20 UTC","Delmas Ave and San Fernando St","283","1388","","Subscriber","Subscriber","1988","Male","No"
"142",3.2952e+19,"2018-04-23 11:27:55 UTC","California St at University Ave","251","2018-04-23 11:39:57 UTC","Ninth St at Heinz Ave","270","3295","","Subscriber","Subscriber","1977","Female","No"
"143",2.4162e+19,"2018-04-23 10:13:44 UTC","San Pedro Square","308","2018-04-23 10:22:50 UTC","S. 4th St at San Carlos St","208","2416","","Subscriber","Subscriber","1993","Female","Yes"
"144",3.5042e+19,"2018-04-23 09:12:14 UTC","Hearst Ave at Euclid Ave","256","2018-04-23 09:15:33 UTC","Bancroft Way at Telegraph Ave","239","3504","","Subscriber","Subscriber","1998","Male","No"
"145",5.84202e+18,"2018-04-23 08:04:01 UTC","Lakeshore Ave at Trestle Glen Rd","194","2018-04-23 08:15:41 UTC","Lake Merritt BART Station","163","584","","Subscriber","Subscriber","1994","Female","No"
"146",1.9562e+19,"2018-04-23 07:45:00 UTC","Parker St at Fulton St","266","2018-04-23 07:51:09 UTC","Ashby BART Station","241","1956","","Subscriber","Subscriber","1988","Male","No"
"147",8.10202e+18,"2018-04-23 07:26:55 UTC","William St at 10th St","295","2018-04-23 07:30:51 UTC","San Fernando at 7th St","280","810","","Subscriber","Subscriber","1991","Male","Yes"
"148",1.3872e+19,"2018-04-22 18:46:50 UTC","Milvia St at Derby St","242","2018-04-22 18:59:16 UTC","Market St at 45th St","315","1387","","Customer","Customer","1966","Male","No"
"149",1.2762e+19,"2018-04-22 18:37:34 UTC","University Ave at Oxford St","258","2018-04-22 18:41:56 UTC","Parker St at Fulton St","266","1276","","Subscriber","Subscriber","1997","Male","No"
"150",1.3862e+19,"2018-04-22 17:18:14 UTC","49th St at Telegraph Ave","175","2018-04-22 17:39:40 UTC","El Embarcadero at Grand Ave","197","1386","","Customer","Customer","1986","Female","No"
"151",4.47202e+18,"2018-04-22 16:09:11 UTC","Ninth St at Parker St","265","2018-04-22 17:19:25 UTC","Ninth St at Parker St","265","447","","Customer","Customer","1994","Female","No"
"152",6.62018e+17,"2018-04-22 16:46:08 UTC","S. 4th St at San Carlos St","208","2018-04-22 16:48:34 UTC","San Fernando St at 4th St","310","66","","Subscriber","Subscriber","1991","Male","Yes"
"153",3.1992e+19,"2018-04-22 14:34:45 UTC","San Pablo Ave at 27th St","216","2018-04-22 15:03:30 UTC","Webster St at 2nd St","203","3199","","Customer","Customer","1986","Female","No"
"154",3.4622e+19,"2018-04-22 14:13:35 UTC","Broadway at 40th St","211","2018-04-22 14:26:21 UTC","Snow Park","198","3462","","Subscriber","Subscriber","1973","Male","No"
"155",3.3532e+19,"2018-04-22 13:56:54 UTC","Telegraph Ave at 27th St","179","2018-04-22 14:15:49 UTC","Webster St at 2nd St","203","3353","","Customer","Customer","","","No"
"156",1.1752e+19,"2018-04-22 13:11:17 UTC","College Ave at Taft Ave","172","2018-04-22 13:23:51 UTC","Genoa St at 55th St","189","1175","","Customer","Customer","","","No"
"157",1.1252e+19,"2018-04-22 12:47:55 UTC","Parker St at Fulton St","266","2018-04-22 13:07:10 UTC","Shattuck Ave at Telegraph Ave","158","1125","","Customer","Customer","1956","Male","No"
"158",2.4982e+19,"2018-04-22 11:34:32 UTC","Webster St at O'Farrell St","285","2018-04-22 11:38:05 UTC","Webster St at Grove St","55","2498","","Subscriber","Subscriber","1977","Male","No"
"159",2.3552e+19,"2018-04-22 08:34:52 UTC","College Ave at Harwood Ave","167","2018-04-22 09:03:47 UTC","Grand Ave at Webster St","181","2355","","Customer","Customer","1982","Female","No"
"160",2.4892e+19,"2018-04-22 00:22:30 UTC","Fountain Alley at S 2nd St","341","2018-04-22 00:34:16 UTC","San Carlos St at Market St","318","2489","","Customer","Customer","","","No"
"161",2.6972e+19,"2018-04-21 22:33:43 UTC","17th & Folsom Street Park (17th St at Folsom St)","110","2018-04-21 22:58:35 UTC","Jackson Playground","115","2697","","Customer","Customer","1989","Male","No"
"162",1.5552e+19,"2018-04-21 22:48:04 UTC","West St at 40th St","190","2018-04-21 22:53:30 UTC","Genoa St at 55th St","189","1555","","Subscriber","Subscriber","1990","Male","No"
"163",1.1912e+19,"2018-04-21 20:11:31 UTC","Autumn Parkway at Coleman Ave","291","2018-04-21 20:15:02 UTC","Ryland Park","305","1191","","Subscriber","Subscriber","1992","Male","Yes"
"164",2.4142e+19,"2018-04-21 19:45:04 UTC","Broadway at Coronado Ave","207","2018-04-21 19:50:35 UTC","Rockridge BART Station","171","2414","","Customer","Customer","1954","Female","No"
"165",4.16202e+18,"2018-04-21 18:53:51 UTC","San Carlos St at Market St","318","2018-04-21 19:11:27 UTC","San Pedro Square","308","416","","Customer","Customer","","","No"
"166",1.9602e+19,"2018-04-21 18:25:41 UTC","Shattuck Ave at 55th Ave","173","2018-04-21 18:34:11 UTC","47th St at San Pablo Ave","152","1960","","Subscriber","Subscriber","1900","Male","Yes"
"167",1.1042e+19,"2018-04-21 18:06:30 UTC","San Pedro Square","308","2018-04-21 18:15:41 UTC","San Salvador St at 1st St","316","1104","","Subscriber","Subscriber","1976","Female","Yes"
"168",3.6342e+19,"2018-04-21 16:48:46 UTC","Berkeley Civic Center","246","2018-04-21 16:52:46 UTC","Milvia St at Derby St","242","3634","","Subscriber","Subscriber","1992","Other","No"
"169",1.3222e+19,"2018-04-21 15:01:53 UTC","Potrero Ave and Mariposa St","336","2018-04-21 15:11:32 UTC","17th St at Valencia St","109","1322","","Customer","Customer","","","No"
"170",2.4232e+19,"2018-04-21 14:53:57 UTC","17th & Folsom Street Park (17th St at Folsom St)","110","2018-04-21 15:10:51 UTC","Yerba Buena Center for the Arts (Howard St at 3rd St)","284","2423","","Customer","Customer","1989","Male","No"
"171",3.5142e+19,"2018-04-21 14:27:17 UTC","Horton St at 40th St","148","2018-04-21 14:34:01 UTC","Adeline St at 40th St","150","3514","","Subscriber","Subscriber","1977","Female","Yes"
"172",3.2912e+19,"2018-04-21 14:25:43 UTC","Hearst Ave at Euclid Ave","256","2018-04-21 14:31:54 UTC","Haste St at Telegraph Ave","240","3291","","Subscriber","Subscriber","1998","Male","Yes"
"173",1.04202e+18,"2018-04-21 13:27:16 UTC","Hubbell St at 16th St","345","2018-04-21 14:12:03 UTC","Central Ave at Fell St","70","104","","Subscriber","Subscriber","1989","Male","No"
"174",1.2512e+19,"2018-04-21 14:01:27 UTC","Shattuck Ave at Hearst Ave","244","2018-04-21 14:10:20 UTC","Parker St at Fulton St","266","1251","","Subscriber","Subscriber","1988","Female","No"
"175",1.12018e+17,"2018-04-21 13:55:16 UTC","Webster St at 2nd St","203","2018-04-21 13:58:34 UTC","Franklin St at 9th St","162","11","","Subscriber","Subscriber","1987","Male","No"
"176",1.9142e+19,"2018-04-21 13:44:57 UTC","Jackson St at 5th St","304","2018-04-21 13:49:35 UTC","Jackson St at 5th St","304","1914","","Customer","Customer","1998","Female","No"
"177",1.8502e+19,"2018-04-21 01:05:01 UTC","37th St at West St","192","2018-04-21 01:09:47 UTC","Market St at Brockhurst St","214","1850","","Subscriber","Subscriber","1984","Male","No"
"178",1.7162e+19,"2018-04-21 00:17:36 UTC","Franklin St at 9th St","162","2018-04-21 00:21:33 UTC","Jackson St at 11th St","339","1716","","Subscriber","Subscriber","1966","Male","Yes"
"179",6.36202e+18,"2018-04-20 20:07:30 UTC","29th St at Tiffany Ave","147","2018-04-20 20:17:20 UTC","Harrison St at 17th St","112","636","","Subscriber","Subscriber","","","No"
"180",8.41202e+18,"2018-04-20 18:23:43 UTC","College Ave at Taft Ave","172","2018-04-20 18:36:11 UTC","Rockridge BART Station","171","841","","Customer","Customer","1978","Male","No"
"181",1.5892e+19,"2018-04-20 17:38:52 UTC","Emeryville Town Hall","149","2018-04-20 18:17:18 UTC","10th St at Fallon St","201","1589","","Subscriber","Subscriber","1977","Male","No"
"182",3.1342e+19,"2018-04-20 17:47:39 UTC","Grand Ave at Santa Clara Ave","193","2018-04-20 18:01:07 UTC","10th St at Fallon St","201","3134","","Customer","Customer","","","No"
"183",1.8692e+19,"2018-04-20 17:52:45 UTC","5th St at Virginia St","296","2018-04-20 17:58:27 UTC","San Salvador St at 9th St","317","1869","","Subscriber","Subscriber","1993","Female","Yes"
"184",1.6492e+19,"2018-04-20 17:44:45 UTC","San Pedro St at Hedding St","303","2018-04-20 17:57:26 UTC","Ryland Park","305","1649","","Subscriber","Subscriber","1965","Male","No"
"185",1.9172e+19,"2018-04-20 17:34:55 UTC","5th St at Virginia St","296","2018-04-20 17:46:35 UTC","San Fernando at 7th St","280","1917","","Subscriber","Subscriber","1989","Male","Yes"
"186",3.2732e+19,"2018-04-20 16:23:22 UTC","Telegraph Ave at Ashby Ave","248","2018-04-20 17:27:00 UTC","El Embarcadero at Grand Ave","197","3273","","Customer","Customer","","","No"
"187",1.56202e+18,"2018-04-20 17:18:04 UTC","30th St at San Jose Ave","146","2018-04-20 17:20:39 UTC","29th St at Church St","145","156","","Subscriber","Subscriber","1965","Male","No"
"188",1.2162e+19,"2018-04-20 16:21:30 UTC","DeFremery Park","218","2018-04-20 16:35:01 UTC","MacArthur BART Station","176","1216","","Subscriber","Subscriber","1991","Male","No"
"189",1.3692e+19,"2018-04-20 16:15:43 UTC","Franklin Square","113","2018-04-20 16:29:57 UTC","29th St at Tiffany Ave","147","1369","","Subscriber","Subscriber","1992","Male","No"
"190",1.5512e+19,"2018-04-20 14:04:57 UTC","Lakeshore Ave at Trestle Glen Rd","194","2018-04-20 14:26:01 UTC","Jack London Square","187","1551","","Customer","Customer","1991","Male","No"
"191",1.5442e+19,"2018-04-20 12:46:21 UTC","Fountain Alley at S 2nd St","341","2018-04-20 12:52:17 UTC","Santa Clara St at 7th St","279","1544","","Subscriber","Subscriber","1990","Male","Yes"
"192",3.1202e+19,"2018-04-20 11:57:06 UTC","Bryant St at 2nd St","343","2018-04-20 12:11:54 UTC","Union Square (Powell St at Post St)","324","3120","","Customer","Customer","1989","Male","No"
"193",1.0202e+19,"2018-04-20 09:11:03 UTC","Emeryville Public Market","155","2018-04-20 09:21:10 UTC","Woolsey St at Sacramento St","272","1020","","Subscriber","Subscriber","1962","Female","No"
"194",1.9492e+19,"2018-04-20 07:48:52 UTC","Santa Clara St at Almaden Blvd","314","2018-04-20 07:58:55 UTC","5th St at San Salvador St","327","1949","","Subscriber","Subscriber","1977","Male","No"
"195",5.57202e+18,"2018-04-20 07:11:46 UTC","McAllister St at Baker St","52","2018-04-20 07:32:19 UTC","Spear St at Folsom St","24","557","","Subscriber","Subscriber","1994","Female","No"
"196",1.9162e+19,"2018-04-20 06:43:06 UTC","Jackson St at 5th St","304","2018-04-20 07:01:38 UTC","Market St at Park St","282","1916","","Subscriber","Subscriber","1957","Male","Yes"
"197",1.9332e+19,"2018-04-20 00:19:44 UTC","San Pedro Square","308","2018-04-20 00:32:26 UTC","Locust St at Grant St","297","1933","","Subscriber","Subscriber","1976","Female","Yes"
"198",8.49202e+18,"2018-04-19 20:06:12 UTC","Marston Campbell Park","219","2018-04-19 20:17:15 UTC","Telegraph Ave at 27th St","179","849","","Subscriber","Subscriber","1971","Female","Yes"
"199",3.6332e+19,"2018-04-19 20:07:08 UTC","47th St at San Pablo Ave","152","2018-04-19 20:12:48 UTC","Adeline St at 40th St","150","3633","","Subscriber","Subscriber","1973","Male","No"
"200",4.06202e+18,"2018-04-19 19:55:03 UTC","Santa Clara St at 7th St","279","2018-04-19 20:04:42 UTC","Santa Clara St at Almaden Blvd","314","406","","Subscriber","Subscriber","1977","Male","No"
"201",3.5472e+19,"2018-04-19 18:19:52 UTC","Hearst Ave at Euclid Ave","256","2018-04-19 18:24:05 UTC","Virginia St at Shattuck Ave","255","3547","","Subscriber","Subscriber","1985","Male","No"
"202",1.7132e+19,"2018-04-19 16:37:34 UTC","Bryant St at 2nd St","343","2018-04-19 16:49:41 UTC","Rhode Island St at 17th St","114","1713","","Subscriber","Subscriber","1991","Female","No"
"203",6.42202e+18,"2018-04-19 13:38:33 UTC","Lakeshore Ave at Trestle Glen Rd","194","2018-04-19 13:49:29 UTC","Broadway at 30th St","178","642","","Subscriber","Subscriber","1983","Male","No"
"204",2.5242e+19,"2018-04-19 11:56:20 UTC","Webster St at 2nd St","203","2018-04-19 12:02:07 UTC","Lake Merritt BART Station","163","2524","","Subscriber","Subscriber","1987","Male","No"
"205",3.0502e+19,"2018-04-19 11:01:15 UTC","Parker St at Fulton St","266","2018-04-19 11:06:29 UTC","University Ave at Oxford St","258","3050","","Subscriber","Subscriber","1995","Male","No"
"206",1.07202e+18,"2018-04-19 09:42:53 UTC","Shattuck Ave at Telegraph Ave","158","2018-04-19 09:45:24 UTC","MacArthur BART Station","176","107","","Customer","Customer","","","No"
"207",1.2112e+19,"2018-04-19 09:19:29 UTC","Jersey St at Castro St","137","2018-04-19 09:25:39 UTC","Valencia St at 24th St","134","1211","","Subscriber","Subscriber","1973","Male","No"
"208",3.4812e+19,"2018-04-19 08:21:39 UTC","San Pablo Park","271","2018-04-19 09:12:33 UTC","West Oakland BART Station","160","3481","","Subscriber","Subscriber","1965","Male","No"
"209",1.7912e+19,"2018-04-19 08:19:07 UTC","Washington St at 8th St","202","2018-04-19 08:30:31 UTC","Jackson St at 11th St","339","1791","","Subscriber","Subscriber","1968","Female","Yes"
"210",2.6452e+19,"2018-04-19 06:52:06 UTC","29th St at Church St","145","2018-04-19 06:58:30 UTC","Valencia St at 21st St","127","2645","","Subscriber","Subscriber","","","No"
"211",2.1052e+19,"2018-04-18 21:34:06 UTC","5th St at Virginia St","296","2018-04-18 21:53:13 UTC","5th St at Virginia St","296","2105","","Subscriber","Subscriber","1993","Male","Yes"
"212",2.2512e+19,"2018-04-18 19:51:01 UTC","5th St at San Salvador St","327","2018-04-18 20:02:36 UTC","Jackson St at 5th St","304","2251","","Subscriber","Subscriber","1972","Male","No"
"213",1.9532e+19,"2018-04-18 18:16:29 UTC","65th St at Hollis St","157","2018-04-18 18:32:12 UTC","Broadway at 40th St","211","1953","","Subscriber","Subscriber","1988","Male","No"
"214",5.08202e+18,"2018-04-18 18:20:10 UTC","Rockridge BART Station","171","2018-04-18 18:24:39 UTC","Shafter Ave at Cavour St","205","508","","Subscriber","Subscriber","1979","Female","No"
"215",1.7182e+19,"2018-04-18 13:01:37 UTC","5th St at Virginia St","296","2018-04-18 13:09:54 UTC","San Fernando at 7th St","280","1718","","Subscriber","Subscriber","1994","Female","Yes"
"216",1.43202e+18,"2018-04-18 11:46:11 UTC","Parker St at Fulton St","266","2018-04-18 11:53:23 UTC","Ashby BART Station","241","143","","Subscriber","Subscriber","1961","Male","No"
"217",3.4672e+19,"2018-04-18 09:55:16 UTC","Genoa St at 55th St","189","2018-04-18 10:11:03 UTC","Berkeley Civic Center","246","3467","","Subscriber","Subscriber","1989","Female","No"
"218",4.40202e+18,"2018-04-18 09:30:51 UTC","17th & Folsom Street Park (17th St at Folsom St)","110","2018-04-18 09:32:18 UTC","Harrison St at 17th St","112","440","","Subscriber","Subscriber","1985","Male","No"
"219",2.0542e+19,"2018-04-18 07:33:46 UTC","Eureka Valley Recreation Center","118","2018-04-18 07:41:02 UTC","16th St Mission BART","108","2054","","Subscriber","Subscriber","1983","Male","No"
"220",1.1192e+19,"2018-04-17 23:58:43 UTC","Webster St at O'Farrell St","285","2018-04-18 00:11:51 UTC","Golden Gate Ave at Polk St","41","1119","","Customer","Customer","","","No"
"221",3.2712e+19,"2018-04-17 18:58:00 UTC","Snow Park","198","2018-04-17 19:53:26 UTC","49th St at Telegraph Ave","175","3271","","Customer","Customer","1988","Male","No"
"222",2.38202e+18,"2018-04-17 18:52:53 UTC","Telegraph Ave at 23rd St","180","2018-04-17 19:00:04 UTC","MacArthur BART Station","176","238","","Subscriber","Subscriber","1984","Male","No"
"223",1.0992e+19,"2018-04-17 17:53:45 UTC","The Alameda at Bush St","278","2018-04-17 18:05:33 UTC","Saint James Park","306","1099","","Subscriber","Subscriber","1982","Male","No"
"224",2.8042e+19,"2018-04-17 17:36:01 UTC","Bryant St at 2nd St","343","2018-04-17 17:45:17 UTC","5th St at Howard St","45","2804","","Subscriber","Subscriber","1988","Female","No"
"225",3.1712e+19,"2018-04-17 17:11:32 UTC","Telegraph Ave at 27th St","179","2018-04-17 17:16:20 UTC","Telegraph Ave at 19th St","183","3171","","Subscriber","Subscriber","1983","Male","No"
"226",4.44202e+18,"2018-04-17 14:33:02 UTC","Bestor Art Park","299","2018-04-17 14:42:01 UTC","San Fernando St at 4th St","310","444","","Subscriber","Subscriber","1989","Female","No"
"227",7.41202e+18,"2018-04-17 11:42:20 UTC","Foothill Blvd at Harrington Ave","228","2018-04-17 11:49:51 UTC","Fruitvale BART Station","237","741","","Subscriber","Subscriber","1956","Female","Yes"
"228",8.87202e+18,"2018-04-17 10:33:38 UTC","Jackson St at 11th St","339","2018-04-17 10:35:34 UTC","Lake Merritt BART Station","163","887","","Subscriber","Subscriber","1994","Male","No"
"229",1.5752e+19,"2018-04-17 10:07:42 UTC","San Pedro Square","308","2018-04-17 10:18:05 UTC","Santa Clara St at 7th St","279","1575","","Subscriber","Subscriber","1994","Female","Yes"
"230",4.50202e+18,"2018-04-17 08:35:01 UTC","Marston Campbell Park","219","2018-04-17 09:04:05 UTC","Berkeley Civic Center","246","450","","Subscriber","Subscriber","1993","Male","Yes"
"231",2.0582e+19,"2018-04-17 08:47:57 UTC","32nd St at Adeline St","213","2018-04-17 08:59:38 UTC","West Oakland BART Station","160","2058","","Subscriber","Subscriber","1985","Female","No"
"232",2.3882e+19,"2018-04-17 08:14:17 UTC","McAllister St at Baker St","52","2018-04-17 08:26:42 UTC","Howard St at 8th St","61","2388","","Subscriber","Subscriber","1983","Male","No"
"233",1.2142e+19,"2018-04-17 07:56:35 UTC","Shafter Ave at Cavour St","205","2018-04-17 08:13:27 UTC","Grand Ave at Webster St","181","1214","","Subscriber","Subscriber","1968","Female","No"
"234",1.6682e+19,"2018-04-17 07:14:59 UTC","McAllister St at Baker St","52","2018-04-17 07:34:41 UTC","The Embarcadero at Steuart St","23","1668","","Customer","Customer","1970","Male","No"
"235",3.2502e+19,"2018-04-17 06:44:49 UTC","College Ave at Bryant Ave","206","2018-04-17 06:48:10 UTC","Rockridge BART Station","171","3250","","Subscriber","Subscriber","1983","Male","No"
"236",1.7452e+19,"2018-04-16 19:46:26 UTC","Telegraph Ave at 27th St","179","2018-04-16 19:50:38 UTC","Telegraph Ave at 19th St","183","1745","","Subscriber","Subscriber","1989","Male","No"
"237",1.4262e+19,"2018-04-16 19:34:09 UTC","University Ave at Oxford St","258","2018-04-16 19:44:36 UTC","Telegraph Ave at Ashby Ave","248","1426","","Subscriber","Subscriber","1985","Male","No"
"238",3.4252e+19,"2018-04-16 19:36:58 UTC","Rockridge BART Station","171","2018-04-16 19:40:00 UTC","College Ave at Alcatraz Ave","166","3425","","Subscriber","Subscriber","1990","Male","No"
"239",2.8062e+19,"2018-04-16 18:15:22 UTC","Irwin St at 8th St","102","2018-04-16 18:31:47 UTC","Father Alfred E Boeddeker Park","34","2806","","Subscriber","Subscriber","1984","Male","No"
"240",2.8892e+19,"2018-04-16 17:52:43 UTC","Jersey St at Church St","138","2018-04-16 17:59:18 UTC","Mission Playground","121","2889","","Subscriber","Subscriber","1987","Male","No"
